1,1,0,0,-0.183918558586079,2.1666665,0.2847180012356,0,2.1666665,1,0,2
1,1,0,1,1.12889842987637,1.8055554167,1.3158020175385,-0.183918558586079,1.8055554167,1,0,2
1,1,0,2,-0.840327052817303,1.4444443333,2.3320704489637,1.12889842987637,1.4444443333,1,0,2
1,1,0,3,0.472489935645146,2.8888886667,3.3701512083071,-0.840327052817303,2.8888886667,1,0,2
1,1,0,0,-0.183918558586079,2.1666665,0.2847180012356,0,-0.183918558586079,0,1,1
1,1,0,1,1.12889842987637,1.8055554167,1.3158020175385,-0.183918558586079,1.12889842987637,0,1,1
1,1,0,2,-0.840327052817303,1.4444443333,2.3320704489637,1.12889842987637,-0.840327052817303,0,1,1
1,1,0,3,0.472489935645146,2.8888886667,3.3701512083071,-0.840327052817303,0.472489935645146,0,1,1
2,1,0,0,0.800694182760758,0.7222221667,0.347263615220099,0,0.7222221667,1,0,2
2,1,0,1,1.12889842987637,1.4444443333,1.3818079321671,0.800694182760758,1.4444443333,1,0,2
2,1,0,2,0.800694182760758,1.8055554167,2.2556133804885,1.12889842987637,1.8055554167,1,0,2
2,1,0,3,1.45710267692306,2.5277775833,3.2791138484787,0.800694182760758,2.5277775833,1,0,2
2,1,0,0,0.800694182760758,0.7222221667,0.347263615220099,0,0.800694182760758,0,1,1
2,1,0,1,1.12889842987637,1.4444443333,1.3818079321671,0.800694182760758,1.12889842987637,0,1,1
2,1,0,2,0.800694182760758,1.8055554167,2.2556133804885,1.12889842987637,0.800694182760758,0,1,1
2,1,0,3,1.45710267692306,2.5277775833,3.2791138484787,0.800694182760758,1.45710267692306,0,1,1
3,1,1,0,0.472489935645146,3.24999975,0.211396707311399,0,3.24999975,1,0,2
3,1,1,1,1.12889842987637,3.24999975,1.305739508056,0.472489935645146,3.24999975,1,0,2
3,1,1,2,0.144285688529533,2.5277775833,2.0785127752575,1.12889842987637,2.5277775833,1,0,2
3,1,1,3,0.144285688529533,2.5277775833,3.3165544819599,0.144285688529533,2.5277775833,1,0,2
3,1,1,0,0.472489935645146,3.24999975,0.211396707311399,0,0.472489935645146,0,1,1
3,1,1,1,1.12889842987637,3.24999975,1.305739508056,0.472489935645146,1.12889842987637,0,1,1
3,1,1,2,0.144285688529533,2.5277775833,2.0785127752575,1.12889842987637,0.144285688529533,0,1,1
3,1,1,3,0.144285688529533,2.5277775833,3.3165544819599,0.144285688529533,0.144285688529533,0,1,1
4,0,0,0,0.472489935645146,3.6111108333,0.334022999938799,0,3.6111108333,1,0,2
4,0,0,1,0.472489935645146,4.333333,1.1034707954191,0.472489935645146,4.333333,1,0,2
4,0,0,2,0.472489935645146,3.9722219167,2.0766244651412,0.472489935645146,3.9722219167,1,0,2
4,0,0,3,0.472489935645146,3.9722219167,3.1895773260531,0.472489935645146,3.9722219167,1,0,2
4,0,0,0,0.472489935645146,3.6111108333,0.334022999938799,0,0.472489935645146,0,1,1
4,0,0,1,0.472489935645146,4.333333,1.1034707954191,0.472489935645146,0.472489935645146,0,1,1
4,0,0,2,0.472489935645146,3.9722219167,2.0766244651412,0.472489935645146,0.472489935645146,0,1,1
4,0,0,3,0.472489935645146,3.9722219167,3.1895773260531,0.472489935645146,0.472489935645146,0,1,1
5,1,0,0,-0.840327052817303,2.1666665,0.1940119084811,0,2.1666665,1,0,2
5,1,0,1,2.11351117115428,1.8055554167,1.2637324240471,-0.840327052817303,1.8055554167,1,0,2
5,1,0,2,2.4417154182699,2.8888886667,2.2324110074553,2.11351117115428,2.8888886667,1,0,2
5,1,0,3,2.4417154182699,3.24999975,3.1563365029989,2.4417154182699,3.24999975,1,0,2
5,1,0,0,-0.840327052817303,2.1666665,0.1940119084811,0,-0.840327052817303,0,1,1
5,1,0,1,2.11351117115428,1.8055554167,1.2637324240471,-0.840327052817303,2.11351117115428,0,1,1
5,1,0,2,2.4417154182699,2.8888886667,2.2324110074553,2.11351117115428,2.4417154182699,0,1,1
5,1,0,3,2.4417154182699,3.24999975,3.1563365029989,2.4417154182699,2.4417154182699,0,1,1
6,1,0,0,2.11351117115428,2.1666665,0.320952726582799,0,2.1666665,1,0,2
6,1,0,1,1.45710267692306,2.1666665,1.3261917533518,2.11351117115428,2.1666665,1,0,2
6,1,0,2,1.45710267692306,2.1666665,2.2521128203889,1.45710267692306,2.1666665,1,0,2
6,1,0,3,0.144285688529533,2.5277775833,3.1447102059929,1.45710267692306,2.5277775833,1,0,2
6,1,0,0,2.11351117115428,2.1666665,0.320952726582799,0,2.11351117115428,0,1,1
6,1,0,1,1.45710267692306,2.1666665,1.3261917533518,2.11351117115428,1.45710267692306,0,1,1
6,1,0,2,1.45710267692306,2.1666665,2.2521128203889,1.45710267692306,1.45710267692306,0,1,1
6,1,0,3,0.144285688529533,2.5277775833,3.1447102059929,1.45710267692306,0.144285688529533,0,1,1
7,1,1,0,-0.183918558586079,2.5277775833,0.2830185569404,0,2.5277775833,1,0,2
7,1,1,1,0.144285688529533,3.24999975,1.1231653872788,-0.183918558586079,3.24999975,1,0,2
7,1,1,2,1.45710267692306,2.8888886667,2.3573729170725,0.144285688529533,2.8888886667,1,0,2
7,1,1,3,0.472489935645146,2.8888886667,3.2123604972257,1.45710267692306,2.8888886667,1,0,2
7,1,1,0,-0.183918558586079,2.5277775833,0.2830185569404,0,-0.183918558586079,0,1,1
7,1,1,1,0.144285688529533,3.24999975,1.1231653872788,-0.183918558586079,0.144285688529533,0,1,1
7,1,1,2,1.45710267692306,2.8888886667,2.3573729170725,0.144285688529533,1.45710267692306,0,1,1
7,1,1,3,0.472489935645146,2.8888886667,3.2123604972257,1.45710267692306,0.472489935645146,0,1,1
8,0,0,0,-0.512122805701691,1.8055554167,0.1881779625857,0,1.8055554167,1,0,2
8,0,0,1,-0.512122805701691,2.5277775833,1.2826957887068,-0.512122805701691,2.5277775833,1,0,2
8,0,0,2,-0.840327052817303,1.4444443333,2.1613414466053,-0.512122805701691,1.4444443333,1,0,2
8,0,0,3,1.12889842987637,1.8055554167,3.3449231672484,-0.840327052817303,1.8055554167,1,0,2
8,0,0,0,-0.512122805701691,1.8055554167,0.1881779625857,0,-0.512122805701691,0,1,1
8,0,0,1,-0.512122805701691,2.5277775833,1.2826957887068,-0.512122805701691,-0.512122805701691,0,1,1
8,0,0,2,-0.840327052817303,1.4444443333,2.1613414466053,-0.512122805701691,-0.840327052817303,0,1,1
8,0,0,3,1.12889842987637,1.8055554167,3.3449231672484,-0.840327052817303,1.12889842987637,0,1,1
9,1,0,0,1.45710267692306,2.5277775833,0.201445385746199,0,2.5277775833,1,0,2
9,1,0,1,1.12889842987637,1.8055554167,1.2274506906629,1.45710267692306,1.8055554167,1,0,2
9,1,0,2,1.45710267692306,1.4444443333,2.296257602125,1.12889842987637,1.4444443333,1,0,2
9,1,0,3,2.4417154182699,1.8055554167,3.3288905448903,1.45710267692306,1.8055554167,1,0,2
